2025-04-03 20:38:38.945163 ; Session        ; Debug       ; Session log loaded as 'C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\SessionLogs\tap 2025-04-03 20-38-38.txt'. [1.79 ms]
2025-04-03 20:38:39.309843 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Plugins.BasicSteps.dll
2025-04-03 20:38:39.309843 ; PluginManager  ; Debug       ; Searched 17 Assemblies. [244 ms]
2025-04-03 20:38:39.320800 ; AssemblyData   ; Debug       ; Loaded OpenTap. [470 us]
2025-04-03 20:38:39.339749 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2025-04-03 20:38:39.339749 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9290.0
2025-04-03 20:38:39.340748 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.26.1+3d268116 X64
2025-04-03 20:38:39.345734 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [4.82 ms]
2025-04-03 20:38:39.360693 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [11.8 ms]
2025-04-03 20:38:39.387437 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [6.10 ms]
2025-04-03 20:38:39.425336 ; Session        ; Debug       ; Session log loaded as 'C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\SessionLogs\SessionLog 2025-04-03 20-38-38.txt'. [37.1 ms]
2025-04-03 20:38:39.446280 ; tap            ; Error       ; "tap.exe tui" is not a recognized command.
2025-04-03 20:38:39.447277 ; tap            ; Information ; OpenTAP Command Line Interface (9.26.1+3d268116)
2025-04-03 20:38:39.447277 ; tap            ; Information ; Usage: "tap.exe <command> [<subcommand(s)>] [<args>]"
2025-04-03 20:38:39.447277 ; tap            ; Information ; Valid commands are:
2025-04-03 20:38:39.450269 ; tap            ; Information ; run                Run a test plan.
2025-04-03 20:38:39.450269 ; tap            ; Information ; package            
2025-04-03 20:38:39.450269 ; tap            ; Information ;    create          Create a package based on an XML description file.
2025-04-03 20:38:39.450269 ; tap            ; Information ;    download        Download one or more packages.
2025-04-03 20:38:39.450269 ; tap            ; Information ;    install         Install one or more packages.
2025-04-03 20:38:39.450269 ; tap            ; Information ;    list            List locally installed packages and browse the online package repository.
2025-04-03 20:38:39.450269 ; tap            ; Information ;    show            Show information about a package.
2025-04-03 20:38:39.450269 ; tap            ; Information ;    test            Run tests on one or more packages.
2025-04-03 20:38:39.450269 ; tap            ; Information ;    uninstall       Uninstall one or more packages.
2025-04-03 20:38:39.450269 ; tap            ; Information ;    verify          Verify the integrity of one or all installed packages by checking their fingerprints.
2025-04-03 20:38:39.450269 ; tap            ; Information ; sdk                
2025-04-03 20:38:39.450269 ; tap            ; Information ;    gitversion      Calculate the semantic version number for a specific git commit.
2025-04-03 20:38:39.450269 ; tap            ; Information ; image              
2025-04-03 20:38:39.450269 ; tap            ; Information ;    install         Install the specified image, overwriting the existing installation.
2025-04-03 20:38:39.450269 ; tap            ; Information ; Run "tap.exe <command> [<subcommand(s)>] -h" to get additional help for a specific command.
2025-04-03 20:38:39.491449 ; AssemblyData   ; Debug       ; Loaded mscorlib. [600 ns]
2025-04-03 20:38:39.677667 ; Installation   ; Debug       ; BT2202a                  - 0.2.0-alpha
2025-04-03 20:38:39.677667 ; Installation   ; Debug       ; OpenTAP                  - 9.26.1+3d268116
2025-04-03 20:38:39.677667 ; Installation   ; Debug       ; PathWave License Manager - 7.4.1+efeba870
