2025-04-23 16:20:15.584713 ; Session        ; Debug       ; Session log loaded as 'C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\SessionLogs\tap 2025-04-23 16-20-15.txt'. [1.78 ms]
2025-04-23 16:20:16.967228 ; Package        ; Information ; Package action IncludePackageDependencies completed [3.58 ms]
2025-04-23 16:20:17.056018 ; Package        ; Information ; Package action FileHashPackageAction completed [88.9 ms]
2025-04-23 16:20:17.056018 ; Package        ; Information ; Creating OpenTAP package.
2025-04-23 16:20:17.075965 ; Package        ; Debug       ; Compressed 'C:\Users\marsa\AppData\Local\Temp\gppg2vhi.kce\Versioned\BT2202a.dll' [14.3 ms]
2025-04-23 16:20:17.164728 ; Package        ; Debug       ; Verifying package integrity...
2025-04-23 16:20:17.192625 ; Package        ; Debug       ; Verified metadata integrity. [28.2 ms]
2025-04-23 16:20:17.193623 ; Package        ; Debug       ; Verified archive integrity. [28.6 ms]
2025-04-23 16:20:17.198609 ; PackageAction  ; Information ; OpenTAP plugin package 'BT2202a.0.2.0-alpha.TapPackage' containing 'BT2202a' successfully created.
2025-04-23 16:20:17.200605 ; PackageAction  ; Information ; Installed 'BT2202a' (C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\Packages\BT2202a\package.xml)
2025-04-23 16:20:17.200605 ; CLI            ; Debug       ; CLI action returned exit code: 0 [964 ms]
