2025-04-08 16:49:40.911472 ; Session        ; Debug       ; Session log loaded as 'C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\SessionLogs\tap 2025-04-08 16-49-40.txt'. [1.95 ms]
2025-04-08 16:49:41.459450 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.26.1+3d268116 X64
2025-04-08 16:49:41.471419 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [11.4 ms]
2025-04-08 16:49:41.475411 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [12.8 ms]
2025-04-08 16:49:41.542229 ; Session        ; Debug       ; Session log loaded as 'C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\SessionLogs\SessionLog 2025-04-08 16-49-40.txt'. [27.3 ms]
2025-04-08 16:49:41.557190 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [23.5 ms]
2025-04-08 16:49:41.564170 ; tap            ; Error       ; "tap.exe tui" is not a recognized command.
2025-04-08 16:49:41.566165 ; tap            ; Information ; OpenTAP Command Line Interface (9.26.1+3d268116)
2025-04-08 16:49:41.566165 ; tap            ; Information ; Usage: "tap.exe <command> [<subcommand(s)>] [<args>]"
2025-04-08 16:49:41.566165 ; tap            ; Information ; Valid commands are:
2025-04-08 16:49:41.568160 ; tap            ; Information ; run                Run a test plan.
2025-04-08 16:49:41.568160 ; tap            ; Information ; package            
2025-04-08 16:49:41.568160 ; tap            ; Information ;    create          Create a package based on an XML description file.
2025-04-08 16:49:41.568160 ; tap            ; Information ;    download        Download one or more packages.
2025-04-08 16:49:41.568160 ; tap            ; Information ;    install         Install one or more packages.
2025-04-08 16:49:41.568160 ; tap            ; Information ;    list            List locally installed packages and browse the online package repository.
2025-04-08 16:49:41.568160 ; tap            ; Information ;    show            Show information about a package.
2025-04-08 16:49:41.568160 ; tap            ; Information ;    test            Run tests on one or more packages.
2025-04-08 16:49:41.568160 ; tap            ; Information ;    uninstall       Uninstall one or more packages.
2025-04-08 16:49:41.568160 ; tap            ; Information ;    verify          Verify the integrity of one or all installed packages by checking their fingerprints.
2025-04-08 16:49:41.568160 ; tap            ; Information ; sdk                
2025-04-08 16:49:41.568160 ; tap            ; Information ;    gitversion      Calculate the semantic version number for a specific git commit.
2025-04-08 16:49:41.568160 ; tap            ; Information ; image              
2025-04-08 16:49:41.568160 ; tap            ; Information ;    install         Install the specified image, overwriting the existing installation.
2025-04-08 16:49:41.568160 ; tap            ; Information ; Run "tap.exe <command> [<subcommand(s)>] -h" to get additional help for a specific command.
2025-04-08 16:49:41.638970 ; AssemblyData   ; Debug       ; Loaded mscorlib. [700 ns]
2025-04-08 16:49:41.863371 ; Installation   ; Debug       ; BT2202a                  - 0.2.0-alpha
2025-04-08 16:49:41.863371 ; Installation   ; Debug       ; OpenTAP                  - 9.26.1+3d268116
2025-04-08 16:49:41.863371 ; Installation   ; Debug       ; PathWave License Manager - 7.4.1+efeba870
